aden_protectorate_desc;남예멘의 셰이크(족장)들에게 충분한 영향력을 투사하고 있었기에, 우리를 그들의 주권자로 인정하도록 요구하는 조약을 체결할 수 있었습니다. 이후 아덴을 양도하는 대가로 우리의 명시적인 허락 없이는 어떠한 외교 관계도 맺지 않겠노라는 약속을 받아냈습니다. 아라비아 반도에 대한 영향력은 계속 지속될 것입니다.;With enough influence among the sheiks of southern Yemen, a treaty could be signed that would force them to acknowledge us as their sovereign. We cede them Aden, and in return they would agree enter into no relationships with other nations without our express permission. Our continued influence over the Arabian peninsula would be secured.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
aden_protectorate_title;아덴 보호령;The Aden Protectorate;;;;;;;;;;;;x,;
admin_reform;행정개혁;Administrative reform;R쬦orme administrative;Verwaltungsreform;;;;;;;;;;;x;;;;;;;;;;;;;;;;
admin_reform_l;행정개혁;Administrative reform;R쬦orme administrative;Verwaltungsreform;;;;;;;;;;;x;;;;;;;;;;;;;;;;
administrative_genius;행정 천재;Administrative Genius;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
adolph_wagner;아돌프 바그너;Adolph Wagner;Adolph Wagner;Adolph Wagner;;Adolph Wagner;;;;;;;;;x;;;;;;;;;;;;;;;;
adolph_wagner_desc;바그너는 슈몰러가 이끄는 신역사학파의 활동적인 회원이면서도, 방법논쟁에서 슈몰러가 아닌 멩거를 지지했습니다. 공공재정에 관한 일은 경제학에서 가장 잘 알려진 그의 업적입니다. 경제학 밖에서, 그는 - 비록 그들의 사회주의적 이상과 정치적 문제에 있어서 보다 보수적인 본능을 완전히 공유하지는 않았지만 - 라살레와 로드베르투스의 동반자였습니다. 바그너는 자유로운 자본주의를 혹평하는 사람이었고 노동에 대한 부담을 국가가 경감할 것을 권고했습니다. 그는 재정 과학 1-4권(1877-1901)과 정치 경제의 기초(1876년)를 썼습니다.;Although one of the more active members of Schmoller's Verein, Wagner actually supported Menger in the Methodenstreit. His work on public finance is what he is best known for in economics. Outside economics, he was a companion of Lassalle and Rodbertus - although not sharing wholly in their socialist ideals and of more conservative instincts in political matters, Wagner was a severe critic of unfettered capitalism and recommended state alleviation of the burden upon labor. He wrote Science of Finance Vol 1-4 (1877-1901), and Foundations of Political Economy (1876). ;Bien que Wagner 쬦ait l'un des membres les plus actifs du club Schmoller, il prit part dans l'argumentaire de la m쬦hode faite par Menger. Son travail sur les finances publiques  est ce qu'il est le mieux connu en 쬦onomie. Il a 쬦쬦un compagnon des 쬦onomistes Lassalle et Rodbertus - bien que ne partageant pas tout 쬦fait leurs id쬦ux socialistes et avec des instincts plus conservateurs en mati쬦e politique, Wagner a 쬦쬦un critique s쬦쬦e du capitalisme d쬦rid쬦et a recommand쬦la r쬦uction de la charge de l'쬦at sur le travail. Il a 쬦rit la science des finances Vol 1-4 (1877-1901), et Fondations de l'쬦onomie politique (1876). ;Obwohl Wagner eines der aktiveren Mitglieder von Schmollers Verein war, unterst쬦zte er im Methodenstreit tats쬦hlich Menger. In der Wirtschaftswelt ist er am meisten f쬦 sein Werk 쬦er 쬦fentliche Finanzwirtschaft bekannt. Au쬦rhalb der Wirtschaftswelt war er ein Gef쬦rte von Lassalle und Rodbertus - obwohl er deren sozialistischen Ideale nicht v쬦lig teilte und in politischen Angelegenheiten eher konservativeren Instinkten vertraute. Wagner war ein heftiger Kritiker des uneingeschr쬦kten Kapitalismus und empfahl die staatliche Linderung der M쬦en der arbeitenden Bev쬦kerung. Er schrieb 'Finanzwissenschaft' (4 B쬦de, 1877-1901) und 'Grundlegung der politischen Oekonomie' (1876).;;Aunque fue uno de los miembros m쬦 activos del Verein de Schmoller, en realidad, Wagner apoy쬦a Menger en el Methodenstreit. Por lo que m쬦 se le conoce en Econom쬦 es por su obra sobre finanzas p쬦licas. Fuera de la Econom쬦, fue compa쬦ro de Lassalle y Rodbertus, aunque no compart쬦 completamente sus ideales socialistas y era de instintos m쬦 conservadores en cuanto a asuntos pol쬦icos, Wagner fue un cr쬦ico severo del capitalismo sin trabas y recomend쬦un alivio estatal de la carga en el trabajo. Escribi쬦cuatro vol쬦enes de 'La ciencia de las finanzas' (1877-1901) y 'Tratado de Econom쬦 Pol쬦ica' (1876). ;;;;;;;;;x;;;;;;;;;;;;;;;;
adopt_die_stem_desc;'우리는 살아갈 것이며,\n당신을 위해, 남아프리카 공화국을 위해 죽을 것입니다.'\n\n'디 스템 판사위트아프리카', 우리말로 '남아프리카의 외침'은 남아프리카의 국가로 지정된 1957년 이전부터 이미 비공식적으로 사용됐습니다. 원래 1918년 C.;J. 랑게호벤의 시로 쓰렸던 이 작품은 1921년 마르티누스 루렌스 드 빌리에스가 작곡한 음악이 합쳐져 하나의 노래가 됐습니다. '남아프리카의 외침'은 매일 방송사들이 방송을 끝낼 때 '하느님, 여왕 폐하를 지켜주소서'과 함께 자주 사용됐습니다. '남아프리카의 외침'을 채택해 젊은 우리나라에 적절한 국가를 선사합시다!;Ons sal lewe, ons sal sterwe,\nOns vir jou, Suid-Afrika.'\n\n'Die Stem van Suid-Afrika', or 'The Call of South-Africa' in English, although it gained official status as South Africa's national anthem only in 1957 had, for a long time prior, been unofficially used in that capacity. Originally written as a poem by C.;J. Langehoven in 1918, the piece had music composed for it in 1921 by Marthinus Lourens de Villiers. 'Die Stem' saw frequent use in the broadcasts of the African Broadcasting Company, which played it at the end of daily broadcasts, along with God Save the King. Adopt 'Die Stem', and let us give our young country a proper anthem!;"Ons sal lewe, ons sal sterwe,\nOns vir jou, Suid-Afrika".\n\n"Die Stem van Suid-Afrika" ou "L'Appel de l'Afrique du Sud", en fran쬦is, m쬦e s'il est devenu officiellement l'hymne national de l'Afrique du Sud en 1957, 쬦ait utilis쬦 쬦cette fin de mani쬦e non officielle bien avant cette date. Initialement r쬦ig쬦sous forme de po쬦e par C.;J. Langehoven, en 1918, Marthinus Lourens de Villiers en composa la musique en 1921. "Die Stem" fut repris par l'African Broadcasting Company qui le diffusait 쬦la fin de ses 쬦issions quotidiennes avec "God Save the King". Adoptons "Die Stem" et offrons 쬦notre jeune nation un hymne qui lui soit propre !;Ons sal lewe, ons sal sterwe,\nOns vir jou, Suid-Afrika.'\n\n'Die Stem van Suid-Afrika' bzw. 'Die Stimme S쬦afrikas', erlangte zwar erst im Jahr 1957 den Status der s쬦afrikanischen Nationalhymne, war aber schon lange Zeit zuvor in diesem Sinne benutzt worden. Urspr쬦glich war sie im Jahr 1918 von C.;J. Langehoven als Gedicht geschrieben worden. 1921 komponierte Marthinus Lourens de Villiers dann die Musik daf쬦. 'Die Stem' wurde von South African Broadcasting Corporation (SABC) zum Ende jedes Tagesprogramms gespielt, zusammen mit God Save the King. 쬦ernehmt 'Die Stem', damit unser junges Land endlich eine angemessene Nationalhymne hat!;;Ons sal lewe, ons sal sterwe,\nOns vir jou, Suid-Afrika.\n\n'Die Stem van Suid-Afrika' o, 'La Llamada de Sud쬦rica', aunque no obtuvo el reconocimiento como himno oficial de Sud쬦rica hasta 1957, sirvi쬦de para ese prop쬦ito de forma no oficial desde mucho antes. Originalmente escrita como poema por C.;J. Langehoven en 1918, Marthinus Lourens de Villiers compuso m쬦ica para la pieza en 1921. 'Die Stem' sol쬦 retransmitirse con frecuencia en la 'African broadcasting Company', que la emit쬦 al final de las emisiones diarias, junto a 'God Save the King'. Adopta 'Die Stem'. 좶u쬦nuestra joven naci쬦 tenga un himno adecuado!;;;;;;;;;x;;;;;;;;;;;;;;;;
adopt_die_stem_title;'남아프리카의 외침' 국가 채택;Adopt 'Die Stem';Adoption de "Die Stem";Die Stem' 쬦ernehmen;;Adoptar 'Die Stem';;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_battlecruisers;차세대 순양전함;Advanced Battlecruisers;Croiseurs de bataille avanc쬦;Fortschrittliche Schlachtkreuzer;;Cruceros de batalla avanzados;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_battlecruisers_desc;제1차 세계대전의 즉각적인 여파로 건조하던 많은 순양전함들이 폐기되거나 항공전함으로 전환됐습니다. 남은 순양전함은 개선된 주무기와 강화된 보호구를 장착했습니다.;In the immediate aftermath of the First World War, many battlecruisers under construction were scrapped or converted to aircraft cruisers. Those battlecruisers that remained were refitted with improved main armament and enhanced armour protection.;Au lendemain de la Premi쬦e Guerre mondiale, de nombreux croiseurs de bataille en cours de construction furent mis au rebut ou transform쬦 en navires de croisi쬦e. Les croiseurs de bataille restants furent dot쬦 d'un armement et d'un blindage renforc쬦.;Kurz nach dem Ende des ersten Weltkriegs wurden viele im Bau befindliche Schlachtkreuzer verschrottet oder zu Flugzeugkreuzern umgebaut. Die verbliebenen Schlachtkreuzer wurden mit besseren Gesch쬦zen und Panzerungen modernisiert.;;En los primeros a쬦s tras la Primera Guerra Mundial, muchos cruceros de batalla en proceso de construcci쬦 se desmantelaron o convirtieron en cruceros portaaviones. Los dem쬦 se modernizaron mediante la introducci쬦 de ca쬦nes m쬦 potentes y mayor blindaje.;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_battleships;차세대 전함;Advanced Battleships;Cuirass쬦 avanc쬦;Fortschrittliche Schlachtschiffe;;Acorazados avanzados;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_battleships_desc;제1차 세계대전의 경험은 감사(내려쏘기)를 방어하기 위한 기갑장비의 보호력 상승, 어뢰에 대한 보호력 상승, 기름을 통한 추진력 강화, 화력 정교화 등 일련의 설계 개선으로 이어집니다. 경제적 제약과 조약의 한계로 인해 제1차 세계대전이 끝나고 1년이 지난 1919년에는 새 전함을 구축하기보다는 기존 전함을 향상시키는 일이 많았습니다.;The experiences of the First World War lead to a series of design improvements for battleships, including a more effective use of armour protection to defend against plunging fire, improved protection against torpedoes, the widespread use of oil-driven propulsion, and further refinements in armament and fire control. Though few battleships were constructed in the first years after the First World War, due to economic constraints and treaty limitations, existing battleships were refitted to incorporate these advances in design.;L'exp쬦iences de la Premi쬦e Guerre mondiale conduira 쬦une s쬦ie d'am쬦ioration dans la conception des navires de guerre, y compris une utilisation plus efficace des blindages pour se d쬦endre contre le feu plongeant, une meilleure protection contre les torpilles, l'utilisation g쬦쬦alis쬦 de la propulsion au p쬦role, et d'autres am쬦iorations en mati쬦e d'armement et de contr쬦e du feu. Bien que quelques navires de guerre aient 쬦쬦construits dans les premi쬦es ann쬦s suivant la Premi쬦e Guerre mondiale, en raison de contraintes 쬦onomiques et des limitations du trait쬦 les cuirass쬦 existants ont 쬦쬦r쬦m쬦ag쬦 pour int쬦rer ces progr쬦 dans la conception. ;Die im ersten Weltkrieg gesammelten Erfahrungen f쬦rten zu einer Reihe von Verbesserungen am Schlachtschiff-Design. Dazu geh쬦ten der verbesserte Einsatz von Panzerschutz gegen Steilfeuer, besserer Torpedoschutz, die ausgedehnte Verwendung von Verbrennungsmotoren und weitere Verbesserungen in den Bereichen Bewaffnung und Feuerleitsysteme. Obwohl in den ersten Jahren nach dem ersten Weltkrieg wegen der allgemeinen Wirtschaftslage und vertraglicher Einschr쬦kungen nur wenige Schlachtschiffe gebaut wurden, modernisierte man bereits existierende Schlachtschiffe mit diesen Neuerungen.;;Las experiencias de la Primera Guerra Mundial condujeron a una serie de mejoras en el dise쬦 de los acorazados, incluidos un uso m쬦 eficaz del blindaje bajo la l쬦ea de flotaci쬦, mejor protecci쬦 frente a los torpedos, generalizaci쬦 de la propulsi쬦 a petr쬦eo y nuevas mejoras en el armamento y el control de fuego. Aunque en los primeros a쬦s tras la Primera Guerra Mundial se construyeron pocos acorazados, debido a las limitaciones econ쬦icas y las impuestas por los tratados de paz, los que ya exist쬦n se modernizaron con estos avances.;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_cruisers;차세대 순양함;Advanced Cruisers;Croiseurs avanc쬦;Fortschrittliche Kreuzer;;Cruceros avanzados;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_cruisers_desc;1920년대 초반까지 순양함 설계는 주로 두 가지 유형에 초점을 맞췄습니다. 바로 6인치 주포를 장착한 경순양함과 8인치 주포를 장착한 중순양함입니다. 그들의 주된 역할은 구축함들과 연합한 함대 지원, 해상 차선 방어, 그리고 습격이었습니다.;By the early 1920s cruiser design focused on two main types: light cruisers, generally with 6-inch main armament, and heavy cruisers, generally with 8-inch main armament. Their primary roles were fleet support in combination with destroyers, defence of sea lanes, and raiding.;Au d쬦ut des ann쬦s 1920, la conception des croiseurs a port쬦sur deux types principaux : les croiseurs l쬦ers, g쬦쬦alement avec un armement principal de 6 pouces, et les croiseurs lourds, g쬦쬦alement avec un armement principal de 8 pouces. Leurs r쬦es principaux 쬦aient le soutien de la flotte en combinaison avec les destroyers, la d쬦ense des voies maritimes et de contrer les raids. ;Anfang der 1920er Jahre gab es prinzipiell zwei Kreuzertypen: leichte Kreuzer mit 6-Zoll-Gesch쬦zen als Hauptbewaffnung, und schwere Kreuzer mit 8-Zoll-Gesch쬦zen. Ihre Prim쬦rollen waren die Flottenunterst쬦zung zusammen mit den Zerst쬦ern, die Verteidigung von Seestra쬦n und der 쬦erfall auf Handelsschiffe.;;A comienzos de los a쬦s 20, el dise쬦 de cruceros se centraba en dos tipolog쬦s principales: cruceros ligeros, cuyo armamento principal sol쬦 estar formado por ca쬦nes de 6 pulgadas, y cruceros pesados, con ca쬦nes de 8 pulgadas. Su objetivo principal era apoyar a la flota junto con los destructores, defender las rutas mar쬦imas y hostigar las del enemigo.;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_destroyers;차세대 구축함;Advanced Destroyers;Destroyers avanc쬦;Fortschrittliche Zerst쬦er;;Destructores avanzados;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_destroyers_desc;잠수함이 전함과 상선에 대한 강력한 위협으로 대두하자 구축함들이 어뢰정에게서 주력 전단을 방어하던 기존과 달리 1차 방어 역할을 맡게 됐습니다. 따라서 제1차 세계대전이 끝나고 1년이 지난 1919년에는 수중음파 탐지기의 구현과 정교화를 비롯해 잠수함을 찾고 침몰시키는 능력의 향상을 목표로 해 구축함이 설계됐습니다.;The evolution of the submarine into a potent threat to warships and merchant ships alike resulted in the evolution of destroyers to assume the primary role for defending against them, as opposed to their former role of defending the main battle fleet from torpedo boats. Thus the first years after the First World War saw improvements in destroyer design that aimed to enhance their ability to find and sink submarines, such as the implementation and refinement of SONAR.;L'쬦olution du sous-marin en une menace potentielle pour les navires de guerre et les navires de commerce a eu comme d쬦ouch쬦l'쬦olution des destroyers 쬦assumer le r쬦e principal de d쬦ense contre eux, par opposition 쬦leur ancien r쬦e de d쬦endre la flotte de combat principal de torpilleurs. Ainsi les premi쬦es ann쬦s apr쬦 la Premi쬦e Guerre mondiale ont vu des am쬦iorations dans la conception du destroyer qui visait 쬦renforcer leur capacit쬦쬦trouver et 쬦couler les sous-marins, tels que la mise en 쐕vre et le raffinement de SONAR. ;Die Evolution des U-Boots zu einer ernstzunehmenden Bedrohung f쬦 Kriegs- und Handelsschiffe f쬦rte zur Weiterentwicklung von Zerst쬦ern als prim쬦e Anti-U-Boot-Waffe. Dies stand im Gegensatz zu ihrer vorherigen Rolle, der Verteidigung der Hauptflotte gegen Torpedoboote. In den ersten Jahren nach dem ersten Weltkrieg wurde das Zerst쬦er-Design hinsichtlich des Aufsp쬦ens und Versenkens von U-Booten verbessert;;La evoluci쬦 del submarino hasta convertirse en una amenaza para los barcos de guerra y mercantes provoc쬦la evoluci쬦 de los destructores como principal elemento de defensa ante ellos, cuando hasta entonces su cometido fundamental hab쬦 sido defender los buques principales frente a los torpederos. Por ello, los primeros a쬦s tras la Primera Guerra Mundial presenciaron grandes mejoras en el dise쬦 de destructores, orientadas a aumentar su capacidad de encontrar y hundir submarinos, como la implantaci쬦 y perfeccionamiento del SONAR.;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_drilling_techniques;차세대 굴착기술;Advanced Drilling Techniques;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
advanced_drilling_techniques_desc;땅에서 기름을 퍼올리는 새로운 방법이 등장하고 있는데, 이는 기름을 훨씬 더 효율적으로 수확할 수 있음을 의미합니다.;New methods of pumping oil from the ground are becoming available, meaning that oil can be harvested in a far more efficient manner.;;;;;;;;;;;;x,,,,,,;;;;;;;;;;;;;;;;;
advanced_fire_control;차세대 사격통제;Advanced Fire Control;Conduite de tir avanc쬦;Fortschrittliche Feuerleitsysteme;;Control de fuego avanzado;;;;;;;;;x;;;;;;;;;;;;;;;;
advanced_fire_control_desc;주력 전단과 전함 건설의 진전에 따라, 원거리에서도 포탄을 발사할 수 있는 점점 더 큰 주포를 가진 주력함들이 생겨났습니다. 포탄이 떨어질 곳을 동시에 측정하고 주포의 목표물을 제대로 겨냥하는 것이 점점 더 중요해졌습니다.;Advances in main armament and warship construction resulted in capital ships with more and larger main guns, capable of firing shells over great distances. It became increasingly important to simultaneously develop advanced methods of measuring where shells landed and deriving from these observations accurate measurements of where the main guns should be aimed in order to achieve hits on enemy warships.;Les progr쬦 de l'armement principal et de la construction navale militaire ont entra쬦쬦des navires de guerre avec plus et de plus grands armements, capable de tirer des obus sur de grandes distances. Il est devenu ainsi primordial de d쬦elopper simultan쬦ent des m쬦hodes avanc쬦s pour mesurer o쬦les obus tombaient et d쬦oulant de ces observations pr쬦ises, de l'endroit o쬦les canons principaux devaient tirer pour atteindre avec succ쬦 les navires ennemis. ;Fortschritte bei der Hauptbewaffnung und dem Kriegsschiffsbau f쬦rten zum Bau von Gro쬦ampfschiffen mit mehr und gro쬦alibrigeren Gesch쬦zen, die den Feind 쬦er gro쬦 Distanzen hinweg beschie쬦n konnten. Es wurde zunehmend wichtiger, gleichzeitig auch fortschrittliche Berechnungsmethoden daf쬦 zu entwickeln, wo abgeschossene Granaten landeten, und mit diesen Daten die genaue Gesch쬦zausrichtung zum Beschuss feindlicher Kriegsschiffe zu ermitteln.;;Los avances en el armamento principal y en la construcci쬦 de buques de guerra produjeron la aparici쬦 de barcos con ca쬦nes m쬦 grandes y numerosos, capaces de disparar sus salvas sobre distancias cada vez mayores. De este modo, se hizo cada vez m쬦 importante desarrollar de manera simultanea m쬦odos para determinar d쬦de ca쬦n las salvas y extraer de estas observaciones pautas precisas de disparo para alcanzar a los buques enemigos.;;;;;;;;;x;;;;;;;;;;;;;;;;
